sender,messages,mean_words,pos_rate,neg_rate,question_pct,shouting_pct,nongame_pct,channels
littlestdaisy,5,2.4,83.33,0.0,0.0,20.0,100.0,1
princess_knives,7,3.57,0.0,0.0,0.0,28.6,100.0,1
baljeet___,22,2.41,0.0,75.47,0.0,36.4,0.0,2
fearlessfl,6,5.67,0.0,0.0,0.0,0.0,100.0,1
jumborageextra,8,3.75,33.33,0.0,12.5,37.5,0.0,2
nutblower269,16,9.69,0.0,0.0,18.8,0.0,0.0,1
lpeekxgodl,5,2.8,0.0,0.0,0.0,20.0,0.0,1
ieatassman,46,3.96,16.48,10.99,4.3,71.7,0.0,2
sickskills96,6,2.67,0.0,0.0,0.0,0.0,0.0,1
og_retros,9,2.56,43.48,0.0,0.0,100.0,0.0,1
swaggerliciouswangsta,6,8,0.0,0.0,0.0,0.0,0.0,1
aaron_cien,7,4.71,0.0,0.0,0.0,42.9,0.0,2
kidpurpp,20,3.2,15.62,31.25,0.0,35.0,0.0,2
smell_the_yak,6,1.33,0.0,0.0,0.0,0.0,100.0,1
ttrs_,38,1.92,41.1,13.7,0.0,100.0,0.0,2
jcollier,13,4.62,16.67,0.0,0.0,15.4,0.0,2
xxxtentaclezzz,8,3.25,0.0,0.0,0.0,62.5,0.0,2
shadowdino300,16,1.5,0.0,0.0,0.0,56.2,93.8,2
foreversleepp,8,3.25,0.0,0.0,0.0,50.0,0.0,1
iwearcrocs101,7,9,15.87,0.0,14.3,0.0,0.0,1
starengar,8,1.75,0.0,71.43,0.0,0.0,0.0,1
b1azingpengu1n,5,7.4,0.0,0.0,20.0,0.0,0.0,1
crusho_,54,2.91,25.48,0.0,5.6,57.4,0.0,2
meecow,5,4.2,47.62,0.0,20.0,0.0,0.0,1
soycholo,6,1.33,0.0,0.0,0.0,66.7,0.0,1
berzerkerknight,5,3.6,55.56,0.0,0.0,40.0,100.0,1
migoman36,10,4.7,0.0,0.0,0.0,20.0,0.0,2
whyphy__,7,2.43,0.0,0.0,0.0,0.0,0.0,2
yhuc,9,3,0.0,0.0,0.0,77.8,0.0,2
jay_hunchooo,15,5.67,58.82,35.29,0.0,13.3,0.0,1
jleon626,6,8.33,0.0,20.0,0.0,0.0,0.0,1
yamsoda,6,5.33,0.0,0.0,0.0,66.7,100.0,1
ravinyze,10,15,0.0,0.0,0.0,10.0,100.0,1
prognoses,13,4.08,0.0,0.0,23.1,0.0,100.0,3
tadoh,15,4.33,30.77,30.77,6.7,0.0,0.0,2
m_br00m_m,10,18.5,5.41,0.0,0.0,0.0,100.0,1
4drstorm,6,13,0.0,0.0,0.0,83.3,0.0,1
whooooaml,8,5.88,0.0,0.0,12.5,12.5,0.0,2
dopalis,5,3,0.0,0.0,0.0,80.0,0.0,1
charisma_rgs,7,3.43,41.67,0.0,14.3,42.9,0.0,2
uncomonforme,6,3,0.0,0.0,0.0,83.3,0.0,1
antzzz_,6,3.17,105.26,0.0,0.0,16.7,0.0,2
13dubdub13,8,7.75,16.13,16.13,37.5,0.0,0.0,1
zegorykz,6,4.67,107.14,0.0,0.0,33.3,0.0,1
bfromsoflo,47,3.17,20.13,26.85,6.4,55.3,2.1,3
rxck3t,7,4.43,0.0,0.0,0.0,42.9,0.0,1
brandinberre,29,2.72,101.27,0.0,20.7,96.6,0.0,2
apollosk38,5,1.8,0.0,0.0,0.0,80.0,0.0,1
blewbeary,24,4.08,10.2,0.0,0.0,16.7,100.0,1
trainer_n_,7,3.29,43.48,43.48,14.3,0.0,100.0,1
kingslayer_101,13,2.46,0.0,31.25,0.0,53.8,0.0,2
shinkuislame,13,3.23,47.62,0.0,0.0,61.5,100.0,1
makashu,5,2,0.0,0.0,0.0,40.0,100.0,1
bluethunder_,19,2.68,19.61,19.61,0.0,84.2,100.0,1
rin_yuki_,6,1.83,90.91,0.0,0.0,50.0,100.0,1
jag6000,12,2.92,0.0,0.0,0.0,8.3,100.0,2
ashraful,11,1.09,0.0,0.0,0.0,72.7,100.0,1
mikerizz,18,2.33,23.81,0.0,0.0,55.6,100.0,1
acemonkey14,18,2.94,18.87,18.87,5.6,22.2,100.0,1
acxsta21,5,2.4,0.0,0.0,0.0,80.0,0.0,1
dorklyme,17,3.29,0.0,0.0,0.0,11.8,100.0,1
penoptimist,17,2.94,0.0,0.0,5.9,11.8,100.0,1
xeroskia,13,3.62,0.0,21.28,7.7,69.2,100.0,1
chillgod,6,3.5,47.62,0.0,0.0,50.0,100.0,1
itsandymang,23,2.96,14.71,0.0,4.3,4.3,100.0,1
slashyincorporated,17,1.71,0.0,0.0,0.0,58.8,100.0,1
ezmiig,15,2.67,0.0,25.0,0.0,46.7,100.0,1
sorat0,5,2.4,0.0,0.0,20.0,80.0,100.0,1
skinny105,6,0.67,0.0,0.0,0.0,33.3,100.0,1
spyingwinter,5,3,0.0,0.0,0.0,0.0,0.0,1
manatwar55,15,3.73,35.71,0.0,6.7,6.7,86.7,3
forest_fires,12,0.83,0.0,0.0,25.0,33.3,100.0,1
flaminginferno19,14,3.21,22.22,0.0,0.0,35.7,100.0,1
donofair,10,1.4,0.0,0.0,10.0,80.0,100.0,1
ogmocha,8,6.88,54.55,18.18,12.5,12.5,100.0,1
iconicyabo,8,10.75,11.63,0.0,12.5,12.5,0.0,1
thebionicasphalt,11,3.36,0.0,0.0,0.0,18.2,100.0,1
stellarmoves,8,5.62,22.22,0.0,12.5,0.0,0.0,1
dark_koopa,7,1.43,0.0,0.0,14.3,28.6,100.0,1
honk,8,3.62,0.0,0.0,0.0,12.5,37.5,2
iamsmokeychan,7,3.29,43.48,0.0,0.0,85.7,100.0,1
toonghost10,16,1.38,0.0,45.45,0.0,50.0,100.0,1
mrmagoffin,11,5.91,0.0,0.0,0.0,9.1,100.0,1
taquito_69,7,4,35.71,0.0,0.0,0.0,0.0,2
nasuggested,17,3.18,0.0,0.0,0.0,41.2,0.0,1
nathanwilsontips,11,4.91,18.52,18.52,0.0,81.8,0.0,2
zone0,10,2.4,83.33,0.0,10.0,20.0,0.0,2
vanillapeps,10,1.8,0.0,0.0,10.0,50.0,100.0,1
bcast,7,1.14,0.0,125.0,14.3,28.6,100.0,1
heyskylark,16,10.62,5.88,0.0,0.0,18.8,100.0,1
unpredictable5,14,5.64,25.32,0.0,7.1,71.4,0.0,2
justbillieve,8,2.75,90.91,0.0,0.0,62.5,0.0,2
echothunder8,7,1.57,0.0,0.0,14.3,0.0,100.0,1
seteh,5,1.6,0.0,0.0,0.0,0.0,100.0,1
j0hnj0hn,36,2.14,12.99,12.99,0.0,16.7,0.0,2
crazzybob1231,7,2.43,0.0,0.0,0.0,28.6,0.0,1
mistthegoat,16,3.31,0.0,0.0,0.0,81.2,0.0,2
burritocheetos,13,2.23,0.0,0.0,7.7,7.7,100.0,1
scoop11,6,1.83,0.0,0.0,0.0,50.0,100.0,1
theblakbuddha,6,0.5,0.0,0.0,0.0,33.3,100.0,1
noctis57x,6,1.33,0.0,0.0,0.0,0.0,100.0,1
link__182,6,2.83,176.47,0.0,0.0,16.7,100.0,1
jbthelefty,5,2,0.0,0.0,0.0,60.0,100.0,1
jinglemynuts69,13,2.38,0.0,0.0,7.7,69.2,100.0,1
srji_braindead,5,1.4,0.0,0.0,0.0,20.0,100.0,1
settercg1,6,1.17,142.86,0.0,0.0,83.3,100.0,1
lovelyuwu,8,8.25,0.0,0.0,0.0,25.0,12.5,2
jeal8a,13,4.77,0.0,0.0,0.0,53.8,100.0,1
chunkymonkey42,7,1.57,90.91,0.0,0.0,42.9,100.0,2
passhonrippu,19,5.21,10.1,0.0,10.5,31.6,0.0,1
aironicks,6,3.5,0.0,0.0,0.0,16.7,0.0,1
lordofkaranda,7,18.43,0.0,0.0,0.0,0.0,100.0,1
2ggstrides,17,3.35,17.54,0.0,0.0,5.9,100.0,1
kingdomxblade3,10,2.5,0.0,80.0,0.0,30.0,0.0,1
peepps_,5,3.8,0.0,0.0,0.0,60.0,0.0,1
tax1k,17,5.71,10.31,0.0,0.0,64.7,100.0,1
veganism,5,1.8,0.0,0.0,0.0,80.0,0.0,1
kevsnipe,7,2.57,333.33,0.0,0.0,71.4,0.0,2
siddhbharucha,25,2.36,0.0,0.0,0.0,36.0,0.0,2
kootacheedies,5,4.4,0.0,45.45,0.0,0.0,100.0,1
lupusdude,5,1.8,0.0,0.0,0.0,20.0,60.0,2
aza_brown14,6,1.83,0.0,0.0,0.0,0.0,100.0,1
borgmanson,6,4,0.0,0.0,0.0,16.7,100.0,2
itwaslagtv,21,6.81,55.94,34.97,9.5,28.6,100.0,2
freelanzer,8,3.25,0.0,0.0,12.5,50.0,87.5,2
floravoir,9,2.44,0.0,0.0,0.0,55.6,77.8,2
lazykao,6,1.67,0.0,0.0,0.0,33.3,0.0,2
drfrenchie,6,2.5,0.0,0.0,0.0,0.0,0.0,1
dibo__,16,6.19,0.0,0.0,0.0,43.8,0.0,2
yathatwasabanana,8,3.88,32.26,0.0,0.0,37.5,0.0,1
wisp_231,5,8.2,0.0,0.0,0.0,0.0,0.0,1
ayylonedoge,11,2.82,32.26,0.0,0.0,0.0,0.0,1
bluntedbowser420,5,2.8,71.43,71.43,0.0,0.0,0.0,1
xanaxsnacks,5,6,0.0,33.33,0.0,20.0,100.0,2
imlurki,5,7.2,0.0,0.0,0.0,0.0,0.0,2
cynicalbreakfast,10,6.6,0.0,0.0,0.0,10.0,100.0,1
jonathanromero2,6,2.17,0.0,76.92,0.0,0.0,100.0,1
primezg,5,3.2,62.5,0.0,0.0,0.0,0.0,2
bibbysnupe,5,1,0.0,0.0,0.0,20.0,60.0,2
lonesum,9,6.56,16.95,16.95,0.0,11.1,0.0,2
rainbowneighbour,20,2.6,0.0,0.0,0.0,85.0,0.0,2
hamdan5832,8,3.38,37.04,0.0,0.0,0.0,0.0,2
omek6,11,2.18,0.0,41.67,18.2,45.5,0.0,1
sparkygang,5,3.8,52.63,0.0,0.0,20.0,0.0,1
burneth_,8,1.5,83.33,0.0,0.0,25.0,100.0,2
bboykill123,5,3.8,52.63,0.0,0.0,0.0,0.0,2
thevoloway,9,2.56,43.48,0.0,0.0,11.1,0.0,2
soyboricua,6,3.83,0.0,0.0,0.0,66.7,0.0,2
hyperboltzx,10,5.7,35.09,0.0,10.0,0.0,0.0,1
wilson1624,15,3.33,0.0,0.0,0.0,26.7,0.0,2
alexander_sickboy,10,6.1,16.39,0.0,10.0,0.0,0.0,1
desputed,17,3,19.61,0.0,0.0,5.9,0.0,2
theycantarrestusall,8,8.62,14.49,0.0,0.0,75.0,62.5,2
lvrubicon,5,3.8,0.0,0.0,0.0,0.0,100.0,2
likedheez,6,4.33,38.46,0.0,0.0,100.0,0.0,1
ireallyloveyourmom,5,3.2,0.0,0.0,20.0,0.0,0.0,1
relecture,9,2,55.56,0.0,0.0,22.2,0.0,1
gertners,9,3.11,35.71,35.71,0.0,44.4,0.0,1
beber_aharon,17,7.18,0.0,8.2,5.9,35.3,0.0,1
et_wagwan,5,2.8,0.0,0.0,0.0,80.0,0.0,1
oscar181sjj,11,4.91,0.0,18.52,0.0,36.4,0.0,1
thelilpinky,11,25.09,0.0,0.0,0.0,72.7,0.0,1
pdrqidiscgolfi,5,2.4,0.0,0.0,0.0,0.0,0.0,2
jovani214x,6,2.33,71.43,0.0,0.0,16.7,0.0,1
dcvniel,6,3.5,0.0,0.0,16.7,50.0,0.0,1
aubz__,15,2.4,55.56,55.56,6.7,33.3,0.0,1
23zyro,8,2.88,0.0,0.0,12.5,75.0,12.5,2
kyriesaucyyirving,11,4.45,0.0,0.0,0.0,45.5,0.0,1
young_king20000,6,4.33,38.46,0.0,0.0,16.7,0.0,1
flaminix,6,3.5,0.0,0.0,0.0,66.7,0.0,1
nolephor,24,1.96,21.28,0.0,0.0,33.3,100.0,2
cepterk2,34,14.12,10.42,4.17,20.6,2.9,0.0,1
docmccray,15,7.47,26.79,0.0,13.3,0.0,0.0,1
metalhead_dood,17,4.41,13.33,0.0,17.6,11.8,0.0,1
awv_gambit,7,8,0.0,0.0,0.0,0.0,0.0,1
darkdragonmasta,29,10.07,17.12,3.42,0.0,3.4,0.0,1
twohitgood,24,7.88,0.0,0.0,4.2,0.0,0.0,1
zero7670,43,4.12,16.95,0.0,4.7,37.2,0.0,1
ichujun,22,2.68,0.0,16.95,9.1,27.3,0.0,1
raymanguy,6,3.67,0.0,0.0,0.0,0.0,0.0,1
arthvader,5,15.6,12.82,0.0,0.0,0.0,0.0,1
predac0n,23,12.39,38.6,3.51,13.0,8.7,0.0,1
lifevirus,9,6.33,17.54,0.0,22.2,0.0,0.0,1
jxsfusion,9,10.56,10.53,0.0,0.0,0.0,0.0,1
blufire1992,15,13.27,0.0,0.0,33.3,26.7,0.0,1
r_e_z,6,4,0.0,0.0,0.0,16.7,100.0,1
mesharey,5,3.8,105.26,0.0,0.0,0.0,0.0,1
fallsoff,23,2.65,32.79,0.0,8.7,13.0,0.0,1
thewb32018,10,7,0.0,0.0,20.0,20.0,0.0,1
wyfoooooo,7,10.86,26.32,0.0,14.3,0.0,0.0,1
guirfriug,6,4.5,37.04,0.0,16.7,33.3,0.0,1
xmnzo,7,6,23.81,0.0,0.0,0.0,0.0,1
ryfaael,193,7.35,24.68,4.23,8.3,1.6,100.0,1
billysan291,33,8.24,11.03,7.35,6.1,3.0,0.0,1
mastertonberry23,27,14.07,0.0,5.26,25.9,0.0,0.0,1
lordzero476,8,3.62,206.9,0.0,0.0,0.0,0.0,1
superbro64,50,6.6,12.12,3.03,14.0,10.0,0.0,1
waxdegree,13,3.46,0.0,0.0,0.0,0.0,100.0,1
tr0nik_,28,3.96,18.02,18.02,7.1,3.6,100.0,1
jamjamem,43,5.51,16.88,8.44,9.3,0.0,100.0,1
kiyser,49,6.61,27.78,9.26,8.2,10.2,100.0,1
ladydraco87,18,5.11,0.0,0.0,11.1,5.6,0.0,1
jgoldz,7,1.71,250.0,0.0,0.0,14.3,0.0,1
anzisar,9,7.78,0.0,0.0,33.3,11.1,100.0,1
c_game_me_811,33,3.88,39.06,7.81,0.0,12.1,0.0,1
quebecin,29,4.28,48.39,8.06,3.4,6.9,0.0,1
vanmann1,8,9.25,0.0,13.51,0.0,0.0,0.0,1
magumo,18,10.83,10.26,0.0,27.8,0.0,0.0,1
zephyrkitten,8,6,20.83,20.83,12.5,0.0,0.0,1
mdwinn,6,5.67,29.41,0.0,16.7,0.0,0.0,1
pacmanfan200,25,6.4,31.25,6.25,8.0,0.0,0.0,1
davonthegreatness,6,9.67,51.72,0.0,33.3,0.0,0.0,1
pyratrum_,8,6.25,20.0,0.0,0.0,25.0,0.0,1
izuke_tachimaru,13,10.92,42.25,0.0,7.7,7.7,0.0,1
iammryuk,8,8.12,15.38,15.38,0.0,0.0,0.0,1
majik,6,1.33,0.0,0.0,0.0,66.7,100.0,2
maggus05,10,4,50.0,25.0,10.0,10.0,0.0,1
nostradanus,8,4.12,0.0,30.3,0.0,0.0,0.0,1
brobat,5,3.4,0.0,0.0,40.0,0.0,0.0,1
bola8x,8,5.75,21.74,0.0,12.5,12.5,0.0,1
chinitoh,5,7.4,0.0,0.0,0.0,0.0,0.0,1
marzer1,8,2.88,43.48,0.0,0.0,25.0,0.0,2
plev,12,3.5,0.0,0.0,0.0,16.7,0.0,1
hayzeshooter,5,0.2,0.0,0.0,0.0,0.0,0.0,1
shaggy_dan,5,2.2,90.91,0.0,0.0,0.0,0.0,1
tempesttype2,7,3.43,0.0,0.0,14.3,0.0,0.0,1
nrnei,31,6.61,24.39,4.88,12.9,0.0,0.0,1
babydave131,14,5.71,25.0,12.5,21.4,0.0,0.0,1
gaddie86,6,4.5,0.0,0.0,16.7,0.0,0.0,1
attach,15,31.07,2.15,0.0,0.0,6.7,0.0,1
snonomdorsh,22,6.86,19.87,0.0,4.5,0.0,100.0,1
eothane,5,8,50.0,0.0,20.0,0.0,0.0,1
turtle1576,8,5.75,21.74,0.0,12.5,100.0,100.0,1
griphiny,6,0.83,0.0,0.0,0.0,33.3,100.0,2
leoonline,41,4.68,15.62,15.62,4.9,19.5,100.0,1
teepo2,17,3.06,19.23,0.0,0.0,11.8,100.0,1
tysonn___,19,3,17.54,0.0,5.3,10.5,100.0,1
real_life_mess,21,6.24,30.53,0.0,0.0,0.0,0.0,1
dragonkingaknologia1,5,1.8,222.22,0.0,0.0,0.0,0.0,1
xiairmax23ix,8,5.38,23.26,0.0,0.0,0.0,0.0,1
princeforekin,6,5.83,57.14,0.0,0.0,0.0,0.0,1
amirrockit,9,6,0.0,0.0,22.2,0.0,0.0,1
feuer_kampfer,6,4,0.0,0.0,16.7,66.7,0.0,1
shermanator55,18,4.06,13.7,0.0,0.0,22.2,0.0,1
katfude,7,4.71,0.0,0.0,0.0,14.3,0.0,1
jiirt,7,4.29,0.0,0.0,0.0,28.6,0.0,1
epicyoshi64,5,9,0.0,0.0,40.0,0.0,0.0,1
t_dangles,7,9.14,0.0,0.0,0.0,28.6,0.0,1
markass,10,5.6,71.43,0.0,0.0,0.0,0.0,1
sasa__s,9,4,0.0,27.78,22.2,0.0,0.0,1
dubloh_,9,8.78,12.66,37.97,0.0,22.2,0.0,1
zypher42,7,5,57.14,0.0,0.0,28.6,0.0,1
silverpineguy,14,8.36,0.0,0.0,14.3,7.1,0.0,1
panlucifertheloser,10,9.5,0.0,0.0,0.0,100.0,0.0,1
mikahmario,11,6.27,0.0,14.49,0.0,9.1,0.0,1
godkingjason,5,6,0.0,0.0,0.0,40.0,0.0,1
hollipopbeebop,10,3.2,0.0,31.25,10.0,10.0,0.0,1
dinoddaygoatslayerxx1233,5,5.6,35.71,0.0,20.0,0.0,0.0,1
tvupbm,6,7.17,23.26,23.26,16.7,0.0,0.0,1
bnot1,8,6.12,0.0,0.0,0.0,12.5,0.0,1
pownathan77,5,6.8,29.41,0.0,20.0,0.0,0.0,1
xerea,5,5.4,0.0,0.0,0.0,0.0,0.0,1
doogsley,9,6.33,0.0,0.0,0.0,0.0,0.0,1
aranictom,27,1.81,20.41,0.0,0.0,0.0,100.0,1
little_tub,15,5.87,11.36,0.0,0.0,0.0,0.0,1
heklyn,5,3,0.0,0.0,0.0,20.0,0.0,1
lulandy7,6,1.5,0.0,0.0,0.0,50.0,100.0,1
psychodon525,9,6.11,36.36,0.0,22.2,0.0,0.0,1
zoforr,12,2.75,30.3,0.0,0.0,16.7,0.0,2
wyebn,5,3.8,0.0,0.0,0.0,20.0,100.0,1
polt01,5,3.8,0.0,0.0,0.0,0.0,100.0,1
esfandtv,7,3.29,43.48,0.0,0.0,0.0,100.0,2
nathrol,18,5.44,10.2,0.0,11.1,27.8,100.0,1
hcirs117,13,4.69,0.0,0.0,15.4,15.4,100.0,2
synec113,13,2.85,54.05,27.03,0.0,7.7,100.0,1
niraj756,15,8.47,7.87,0.0,6.7,6.7,0.0,1
purr1cane,32,3.41,18.35,18.35,9.4,9.4,100.0,1
dantheman0700,25,3.92,10.2,0.0,0.0,24.0,100.0,1
entjieman,8,3.62,0.0,0.0,12.5,0.0,100.0,1
redsnowtm,5,5,0.0,40.0,0.0,0.0,0.0,1
jayk4k,9,5.67,78.43,0.0,22.2,22.2,100.0,2
pabloescobar,46,5.17,21.01,0.0,8.7,6.5,0.0,1
tyrexx,11,2.91,93.75,0.0,9.1,9.1,100.0,2
maximque009,5,1.4,0.0,0.0,0.0,20.0,100.0,1
rwilson,19,4.21,12.5,0.0,5.3,0.0,0.0,1
velvettcrow,5,3.4,0.0,0.0,20.0,0.0,40.0,2
cortextify,8,7.5,16.67,0.0,0.0,0.0,0.0,1
billytahkid,6,8,0.0,0.0,16.7,0.0,0.0,1
onme,27,4.11,0.0,18.02,7.4,7.4,0.0,1
pmo83,65,6.8,20.36,2.26,20.0,3.1,100.0,1
game_of_skill,6,2.83,0.0,0.0,16.7,16.7,100.0,1
davatoluna,5,9.2,0.0,0.0,0.0,0.0,0.0,1
coleworld613,7,5.29,0.0,0.0,14.3,0.0,0.0,2
clouuudz,8,3.25,38.46,0.0,12.5,12.5,0.0,1
sndaunt,8,4.38,0.0,28.57,0.0,12.5,0.0,1
joshtvlive,9,4.78,0.0,23.26,0.0,11.1,100.0,1
elliotx,7,3.57,0.0,0.0,0.0,0.0,100.0,2
xceebsx,8,4.88,25.64,0.0,12.5,12.5,0.0,1
ffolderss,15,2.47,54.05,27.03,6.7,20.0,0.0,1
ghostcookies,5,9.2,0.0,0.0,20.0,0.0,0.0,2
androgodslay,90,4.91,15.84,4.52,11.1,2.2,96.7,3
hk47droidn,5,2.4,0.0,0.0,0.0,80.0,0.0,1
oeiae,11,2.18,83.33,0.0,0.0,0.0,100.0,1
praize,15,6.8,0.0,0.0,0.0,0.0,0.0,1
saskiaalice,22,8.45,16.13,5.38,13.6,0.0,100.0,1
duckfortheduck,6,4.33,0.0,0.0,0.0,16.7,100.0,1
fuze,9,2.78,40.0,0.0,11.1,22.2,0.0,1
qoalas,5,2.4,0.0,0.0,0.0,0.0,0.0,1
dylandvsn,6,3.33,100.0,50.0,16.7,33.3,100.0,3
fonz_,11,7.55,12.05,0.0,9.1,0.0,0.0,2
unic0d3,49,6.33,3.23,0.0,6.1,4.1,100.0,1
weebotome,5,4,0.0,50.0,20.0,0.0,100.0,1
jt404,7,5.14,0.0,0.0,0.0,14.3,100.0,1
rancidbong420,21,2.57,37.04,0.0,0.0,9.5,0.0,1
chentesalvador,9,4.78,0.0,0.0,44.4,22.2,0.0,1
timpslap,7,4,0.0,0.0,0.0,14.3,0.0,1
chillybeams,9,4.11,27.03,0.0,0.0,0.0,100.0,1
pingthedon,6,3.83,0.0,0.0,0.0,0.0,0.0,1
playrescue,5,5.2,0.0,0.0,20.0,0.0,100.0,1
i_rainman_i,10,4.8,20.83,0.0,10.0,0.0,0.0,1
xnekox_,12,0.58,0.0,0.0,0.0,0.0,0.0,1
turtulz_,5,2.6,0.0,0.0,0.0,40.0,0.0,1
tlek_cuff,19,0.05,0.0,0.0,0.0,0.0,0.0,1
ariesp,22,3,45.45,0.0,4.5,4.5,0.0,2
masercardxd,5,0.8,0.0,0.0,0.0,0.0,0.0,1
klacelot21,5,1.2,0.0,0.0,0.0,0.0,0.0,1
fred_birkhoff,16,5.25,35.71,35.71,12.5,0.0,100.0,2
d4nnyj,5,3,66.67,0.0,0.0,0.0,0.0,2
goldchain_ricker,28,0.11,0.0,0.0,0.0,0.0,0.0,1
rubidiam,8,0.12,0.0,0.0,0.0,0.0,0.0,1
ibgodly,5,11.6,51.72,0.0,0.0,20.0,0.0,1
frogster420,7,7,0.0,0.0,14.3,0.0,0.0,1
isrcxm,61,5.23,12.54,9.4,3.3,1.6,0.0,2
petchpks,6,0,0.0,0.0,0.0,0.0,0.0,1
chabakaew100,8,0.12,0.0,0.0,0.0,0.0,0.0,1
b_nz_n,8,10.25,12.2,12.2,25.0,0.0,100.0,1
tiewtass,7,1.29,0.0,0.0,0.0,0.0,0.0,1
theafroz,5,5,0.0,0.0,0.0,0.0,0.0,1
nonzyth,9,0.44,0.0,0.0,0.0,0.0,0.0,1
walruzplayz,14,2.93,0.0,0.0,0.0,7.1,0.0,1
eliwantsfood,5,6,0.0,0.0,0.0,20.0,0.0,1
fatearcherubw,7,3.71,38.46,0.0,28.6,28.6,0.0,1
i3lackmoresx,7,0.71,0.0,0.0,0.0,0.0,0.0,1
a13i,5,3,66.67,0.0,20.0,0.0,0.0,1
owenpower24,7,7.86,0.0,0.0,0.0,0.0,0.0,1
snottiezzz,7,0,0.0,0.0,14.3,0.0,0.0,1
octopusxthey,5,0,0.0,0.0,0.0,0.0,0.0,1
givemedatbuutyboi,28,6.36,44.94,5.62,35.7,0.0,0.0,1
junglestory_,10,0.7,142.86,0.0,0.0,0.0,0.0,1
disararachoun,5,0.2,0.0,0.0,0.0,0.0,0.0,1
wastefuladam,15,7.73,8.62,0.0,33.3,6.7,100.0,1
arbolest,5,9.8,40.82,0.0,0.0,0.0,0.0,1
vinl,6,4.5,37.04,0.0,16.7,0.0,0.0,1
webgems,12,5.42,0.0,0.0,0.0,33.3,100.0,2
aggresivelypassive,75,6.72,13.89,9.92,12.0,8.0,0.0,1
darkkisiel,8,3.12,0.0,0.0,12.5,25.0,0.0,1
anthraxcite,6,5.5,0.0,0.0,0.0,0.0,0.0,1
watislove,5,5.2,38.46,0.0,20.0,0.0,0.0,1
kaskamelapov,15,5.07,26.32,26.32,33.3,0.0,0.0,1
peanut_brother,10,5.4,37.04,0.0,20.0,0.0,0.0,1
r2d2jar,5,4,0.0,0.0,0.0,40.0,80.0,2
kaiquemec,11,2.73,133.33,0.0,18.2,27.3,0.0,1
maaxsaaa,5,5.2,38.46,0.0,0.0,0.0,100.0,1
i_am_supermannnnn,8,0.25,0.0,0.0,0.0,0.0,0.0,1
gho0s7,5,2.6,0.0,76.92,20.0,60.0,0.0,1
saltyinf4m0us,42,4.02,29.59,17.75,2.4,11.9,0.0,1
mixtoyzzz,5,3.6,0.0,55.56,40.0,20.0,0.0,1
domeflex,5,4.2,0.0,47.62,20.0,0.0,0.0,1
bootstraprage,6,6.5,0.0,25.64,16.7,16.7,0.0,1
fnc_liukang,8,7.88,15.87,15.87,12.5,12.5,0.0,1
zwippen,6,4.17,240.0,0.0,0.0,0.0,100.0,1
boussfps,14,4,71.43,0.0,14.3,7.1,0.0,1
saskiasaurus,23,6.39,13.61,0.0,13.0,0.0,100.0,1
matjo2200,17,3.18,37.04,18.52,0.0,5.9,0.0,1
final_xg,17,5.06,34.88,0.0,5.9,5.9,0.0,1
gunguns7,5,0.8,0.0,0.0,0.0,0.0,0.0,1
stoneburger93,7,4.43,32.26,64.52,0.0,0.0,0.0,1
cambiasso,13,4.69,32.79,16.39,7.7,7.7,0.0,1
rcaster,7,5.14,27.78,0.0,0.0,0.0,0.0,1
dblock79,6,5.67,0.0,0.0,0.0,0.0,100.0,1
taurul25,6,4.83,34.48,0.0,50.0,0.0,0.0,1
xkomplexx,6,8.17,0.0,0.0,0.0,0.0,0.0,1
sir_magnetron,9,3.89,28.57,0.0,11.1,0.0,100.0,1
s0naruga,5,1.2,0.0,0.0,0.0,60.0,100.0,1
jamma7ven,7,4.57,62.5,0.0,0.0,0.0,100.0,2
hellrocker,5,0,0.0,0.0,0.0,0.0,0.0,1
lojipop,5,1,0.0,0.0,0.0,60.0,0.0,1
gmbzavtra,10,3.9,25.64,0.0,20.0,0.0,0.0,1
takobzz,8,0.38,0.0,0.0,0.0,0.0,0.0,1
joeblow44444444,11,9.55,19.05,0.0,0.0,0.0,100.0,1
natalie_dormer,8,4.25,29.41,29.41,12.5,12.5,0.0,1
mollekake,6,4.33,0.0,0.0,0.0,16.7,100.0,1
nicholasxd,11,0,0.0,0.0,0.0,0.0,0.0,1
discabil,9,6.67,50.0,0.0,55.6,0.0,0.0,1
tkentakeshi,8,1.62,0.0,0.0,0.0,25.0,0.0,1
centurian44,5,4.6,0.0,0.0,0.0,40.0,0.0,1
grindertothemax,6,4.5,37.04,0.0,0.0,0.0,0.0,1
mubkuus,6,3.67,0.0,0.0,0.0,16.7,100.0,3
smkg0dzin,5,2.8,0.0,0.0,20.0,0.0,0.0,1
mrtnada,5,0,0.0,0.0,0.0,0.0,0.0,1
outlaw_87_v2,10,2.8,0.0,0.0,0.0,0.0,0.0,1
zombiepresident7,6,7.17,23.26,23.26,0.0,0.0,0.0,1
incogneeto12021,57,3.54,4.95,0.0,1.8,0.0,0.0,1
not_jomada,7,3.71,0.0,0.0,14.3,14.3,0.0,1
matheusmgfr,5,10.4,76.92,0.0,0.0,0.0,0.0,1
leonerxy,5,0,0.0,0.0,0.0,0.0,0.0,1
folerr,48,7.42,8.43,8.43,4.2,8.3,0.0,1
trophyfaker,7,7,0.0,0.0,42.9,14.3,0.0,1
